order_id,product_id,quantity,unit_price,Revenue,Product Name,category,brand
443178123,587645,1,801.81,801.81,Vitamins,Pharmacy,"Sura, Pillay and Mammen"
2155491764,194682,2,912.29,1824.58,Iced Tea,Cold Drinks & Juices,Sastry-Issac
282887897,491521,3,556.35,1669.05,Nuts,Snacks & Munchies,Karpe Inc
1014190951,913428,2,392.22,784.44,Pet Treats,Pet Care,Narayanan-Kumar
4632027192,298985,2,183.76,367.52,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan"
9196809062,222892,2,869.22,1738.44,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose
3802671506,876139,2,415.75,831.5,Pulses,Grocery & Staples,Cherian-Dara
931138604,378676,2,881.42,1762.84,Orange Juice,Cold Drinks & Juices,Baral-Kamdar
6507222211,131136,2,37.8,75.6,Salt,Grocery & Staples,Deshpande-Rama
9091185978,552883,2,888.16,1776.32,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall"
6314310505,615545,2,448.16,896.32,Soap,Personal Care,Barman Inc
2711467206,124290,1,39.65,39.65,Lotion,Personal Care,Sachdev Group
1359318731,120532,1,697.53,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd
4521042050,57405,2,607.67,1215.34,Baby Food,Baby Care,Srinivas PLC
1317016672,818522,3,96.09,288.27,Cheese,Dairy & Breakfast,Hora-Roy
7624598493,661577,1,720.95,720.95,Cat Food,Pet Care,Majumdar PLC
1753431230,222892,2,869.22,1738.44,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose
8650539199,194682,1,912.29,912.29,Iced Tea,Cold Drinks & Juices,Sastry-Issac
3276478503,329351,3,310.87,932.61,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe"
5080943123,15314,1,578.85,578.85,Cheese,Dairy & Breakfast,Banik-Ratta
6158083683,832348,3,831.43,2494.29,Biscuits,Snacks & Munchies,Jani-Ram
9228072842,883013,1,989.88,989.88,Eggs,Dairy & Breakfast,Chahal Group
4028432722,951463,3,787.4,2362.2,Pet Treats,Pet Care,Balakrishnan-Kaur
3679730192,707935,1,820.9,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri"
71793937,94225,1,77.11,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar"
47467466,120385,1,597.91,597.91,Pet Treats,Pet Care,Dubey-Sarin
4538136436,726958,2,887.48,1774.96,Cat Food,Pet Care,Doctor-Patla
8750169461,373536,2,494.17,988.34,Dog Food,Pet Care,Chauhan-Sabharwal
9371021811,753354,3,423.56,1270.68,Shampoo,Personal Care,Sant-Mahajan
679274212,721521,2,417.39,834.78,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria"
6601671674,500739,2,359.98,719.96,Bread,Dairy & Breakfast,Aggarwal Group
2708441500,14145,1,630.84,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle"
9548480220,799688,1,309.62,309.62,Lotion,Personal Care,Arora LLC
5440864021,324809,3,608,1824,Bread,Dairy & Breakfast,Sidhu PLC
5705224767,604184,2,397.55,795.1,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary"
9945458771,63769,3,878.07,2634.21,Lotion,Personal Care,Dalal-Shan
336832815,647462,3,326.42,979.26,Lotion,Personal Care,"Balan, Samra and Sekhon"
9543126726,600767,3,722.42,2167.26,Toothpaste,Personal Care,Balan Group
5134666123,942001,1,671.55,671.55,Cat Food,Pet Care,Acharya Ltd
5663657880,859361,1,432.39,432.39,Shampoo,Personal Care,Mitter Group
5352647396,606256,3,369.28,1107.84,Frozen Biryani,Instant & Frozen Food,Agate Ltd
7995172779,913428,2,392.22,784.44,Pet Treats,Pet Care,Narayanan-Kumar
605779703,888807,1,230.58,230.58,Bread,Dairy & Breakfast,Arya Group
685688121,337168,3,545.49,1636.47,Eggs,Dairy & Breakfast,Dasgupta PLC
5966726971,26060,2,342.94,685.88,Vitamins,Pharmacy,Shah and Sons
6763510083,11422,1,127.16,127.16,Potatoes,Fruits & Vegetables,Ramaswamy-Tata
6735813139,171602,3,883.44,2650.32,Cola,Cold Drinks & Juices,Pal-Sehgal
8361205778,820973,2,114.52,229.04,Baby Wipes,Baby Care,Lall LLC
3640952655,954722,2,616.45,1232.9,Ice Cream,Instant & Frozen Food,Mohan-Virk
6395279829,833557,2,422.87,845.74,Cereal,Dairy & Breakfast,"Gole, Chand and Dada"
339410846,760684,1,71.6,71.6,Rice,Grocery & Staples,Kanda-Gupta
8924056486,820973,2,114.52,229.04,Baby Wipes,Baby Care,Lall LLC
6616322616,927651,1,426.72,426.72,Baby Wipes,Baby Care,Narula Group
4178578583,291238,1,746.03,746.03,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra"
7558107764,692985,3,197.39,592.17,Pulses,Grocery & Staples,"Wable, Sankaran and Hari"
7894708851,455755,3,44.09,132.27,Detergent,Household Care,Mangal-Sathe
1916638346,9436,2,88.43,176.86,Toothpaste,Personal Care,Naidu PLC
4973943462,704868,3,193.46,580.38,Detergent,Household Care,"Parikh, Oak and Kara"
6567129123,891833,1,493.19,493.19,Curd,Dairy & Breakfast,Mani PLC
8702642032,107548,1,891.6,891.6,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan"
7857954356,903336,3,551.88,1655.64,Pulses,Grocery & Staples,"Vaidya, Amble and Palla"
5376218500,644847,2,622.81,1245.62,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur"
3452449295,555121,2,354.91,709.82,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora"
1694826296,709916,1,33.76,33.76,Detergent,Household Care,Varkey LLC
9449954611,63769,1,878.07,878.07,Lotion,Personal Care,Dalal-Shan
7722059222,888807,1,230.58,230.58,Bread,Dairy & Breakfast,Arya Group
2871448124,798639,2,211.25,422.5,Eggs,Dairy & Breakfast,Subramaniam LLC
4158839033,4452,1,169.88,169.88,Baby Wipes,Baby Care,Morar-Mistry
9936118648,961614,1,227.22,227.22,Chocolates,Snacks & Munchies,Goda Inc
6804747901,848226,2,209.59,419.18,Tomatoes,Fruits & Vegetables,Barad and Sons
7579444448,500633,3,154.5,463.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia
4379043082,587420,2,357.42,714.84,Cookies,Snacks & Munchies,Raj and Sons
4212894712,883013,1,989.88,989.88,Eggs,Dairy & Breakfast,Chahal Group
7962511808,687218,1,317.82,317.82,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola"
6478815087,67197,3,552.2,1656.6,Butter,Dairy & Breakfast,Shetty-Bora
6239166986,679865,3,347.91,1043.73,Wheat Flour,Grocery & Staples,Memon-Barad
9894863460,945635,1,778.9,778.9,Pulses,Grocery & Staples,Balasubramanian PLC
2982638677,706112,2,478.79,957.58,Vitamins,Pharmacy,"Magar, Gara and Garg"
3284797515,925482,3,475.04,1425.12,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha
8895501673,82484,1,914.88,914.88,Baby Food,Baby Care,Mallick PLC
914992221,194682,3,912.29,2736.87,Iced Tea,Cold Drinks & Juices,Sastry-Issac
2067729457,679321,3,738.46,2215.38,Cola,Cold Drinks & Juices,Khurana-Dewan
5389250154,481843,2,297.68,595.36,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota"
4352973016,883013,3,989.88,2969.64,Eggs,Dairy & Breakfast,Chahal Group
7667555396,365133,1,915.45,915.45,Dish Soap,Household Care,Hans Inc
168804744,925482,1,475.04,475.04,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha
854218304,863930,2,242.57,485.14,Shampoo,Personal Care,"Sathe, Agarwal and Dhar"
2616618240,171602,3,883.44,2650.32,Cola,Cold Drinks & Juices,Pal-Sehgal
8891144024,492958,1,84.2,84.2,Lotion,Personal Care,Acharya PLC
4606856320,217710,2,58.59,117.18,Eggs,Dairy & Breakfast,Rout-Sarna
1876194333,540618,2,317.05,634.1,Popcorn,Snacks & Munchies,Golla-Luthra
1471186096,455083,2,959.01,1918.02,Butter,Dairy & Breakfast,Dutta Inc
4763556417,18035,3,968.94,2906.82,Dish Soap,Household Care,Ramesh Inc
5961097387,992178,2,632.43,1264.86,Pain Reliever,Pharmacy,Basu and Sons
1509646137,481843,3,297.68,893.04,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota"
7533431274,63769,3,878.07,2634.21,Lotion,Personal Care,Dalal-Shan
3598818329,196719,2,217.5,435,Bananas,Fruits & Vegetables,Yogi Group
2561337790,853932,3,941.19,2823.57,Baby Wipes,Baby Care,Ranganathan-Peri
2359692348,284460,3,505.95,1517.85,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare"
3146098826,513199,3,422.23,1266.69,Cola,Cold Drinks & Juices,Rastogi Inc
8638050442,689769,3,46.62,139.86,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta
1833854180,992178,2,632.43,1264.86,Pain Reliever,Pharmacy,Basu and Sons
5687148136,859361,2,432.39,864.78,Shampoo,Personal Care,Mitter Group
7133253616,654297,1,13.25,13.25,Potatoes,Fruits & Vegetables,Chandran-Dass
7899569162,500633,1,154.5,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia
6119637917,903336,3,551.88,1655.64,Pulses,Grocery & Staples,"Vaidya, Amble and Palla"
4924477011,500633,3,154.5,463.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia
577458306,863930,1,242.57,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar"
1605287230,871592,2,870.29,1740.58,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer"
5743074720,589812,2,163.03,326.06,Detergent,Household Care,Bir PLC
1645477578,473929,3,440.19,1320.57,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh"
6231311270,965755,1,532.57,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama"
4629648516,689769,2,46.62,93.24,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta
2706229594,36412,3,397.68,1193.04,Dish Soap,Household Care,Muni-Shankar
6814009039,291238,2,746.03,1492.06,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra"
5604135912,757274,2,98.32,196.64,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi"
766789724,709916,1,33.76,33.76,Detergent,Household Care,Varkey LLC
2727595593,739534,1,994.56,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe"
9887978407,968887,2,40.7,81.4,Dish Soap,Household Care,Keer-Gill
6825742544,365132,2,229.38,458.76,Instant Noodles,Instant & Frozen Food,Dar-Kumar
7081192087,847349,2,781.08,1562.16,Potatoes,Fruits & Vegetables,Chhabra-Agrawal
3185620074,305754,1,979.99,979.99,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde
7162086351,962591,1,130.01,130.01,Orange Juice,Cold Drinks & Juices,Murthy-Kaul
5504768409,39154,3,946.86,2840.58,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa"
6721093047,473929,3,440.19,1320.57,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh"
1134990529,704868,2,193.46,386.92,Detergent,Household Care,"Parikh, Oak and Kara"
4632975114,287070,2,443.17,886.34,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal"
1471897083,228286,2,179.08,358.16,Cola,Cold Drinks & Juices,Bhattacharyya PLC
6081974624,621677,1,317.8,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital
806680874,739534,2,994.56,1989.12,Toilet Cleaner,Household Care,"Gera, Narang and Karpe"
8213018419,689769,3,46.62,139.86,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta
4610876894,654297,1,13.25,13.25,Potatoes,Fruits & Vegetables,Chandran-Dass
9116180240,890623,1,354.52,354.52,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty"
8916648395,952168,3,236.95,710.85,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das"
3626990751,171602,2,883.44,1766.88,Cola,Cold Drinks & Juices,Pal-Sehgal
2544173358,487931,3,709.08,2127.24,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath"
3654075570,94225,1,77.11,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar"
9846277624,677169,2,261.03,522.06,Cough Syrup,Pharmacy,Char-Divan
8600159148,799459,3,852.02,2556.06,Vitamins,Pharmacy,"Garg, Kari and Kapur"
9184012674,171602,3,883.44,2650.32,Cola,Cold Drinks & Juices,Pal-Sehgal
5842678913,962054,1,16.86,16.86,Orange Juice,Cold Drinks & Juices,Toor-Nagar
6284066457,51036,3,931.61,2794.83,Baby Food,Baby Care,Karnik PLC
957188879,561860,1,874.78,874.78,Orange Juice,Cold Drinks & Juices,Gupta Ltd
2027766693,969851,1,340.66,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi"
5201172375,621677,2,317.8,635.6,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital
5211206337,679865,2,347.91,695.82,Wheat Flour,Grocery & Staples,Memon-Barad
519985157,91670,1,439.24,439.24,Dish Soap,Household Care,Barman-Ahluwalia
2599819074,378230,3,166.42,499.26,Nuts,Snacks & Munchies,Kala-Vig
6564176767,146840,3,786.85,2360.55,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya"
5969684091,771228,2,83.18,166.36,Pet Treats,Pet Care,Raja and Sons
8152246475,478531,1,825.46,825.46,Carrots,Fruits & Vegetables,Uppal Group
1954493018,820973,3,114.52,343.56,Baby Wipes,Baby Care,Lall LLC
3695589383,41853,2,910.44,1820.88,Curd,Dairy & Breakfast,Handa PLC
6340807810,673058,3,765.76,2297.28,Cough Syrup,Pharmacy,Balan-Madan
8029845822,435929,3,856.89,2570.67,Toilet Cleaner,Household Care,Memon Ltd
8208755570,487931,3,709.08,2127.24,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath"
9622488249,837480,1,217.4,217.4,Cough Syrup,Pharmacy,Edwin and Sons
5410788959,853932,3,941.19,2823.57,Baby Wipes,Baby Care,Ranganathan-Peri
7087374685,677542,3,212.61,637.83,Toilet Cleaner,Household Care,Thaman-Lanka
1469556300,951463,3,787.4,2362.2,Pet Treats,Pet Care,Balakrishnan-Kaur
864290652,473647,3,43.05,129.15,Toothpaste,Personal Care,Ben-Ravi
3052167498,659290,2,319.34,638.68,Cheese,Dairy & Breakfast,Kapadia-D’Alia
8370088792,491521,1,556.35,556.35,Nuts,Snacks & Munchies,Karpe Inc
8955500595,925482,1,475.04,475.04,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha
6946637946,540618,2,317.05,634.1,Popcorn,Snacks & Munchies,Golla-Luthra
5461546808,673058,1,765.76,765.76,Cough Syrup,Pharmacy,Balan-Madan
9921425481,700048,3,141.28,423.84,Dish Soap,Household Care,Khalsa-Bhavsar
3583323379,690565,1,951.27,951.27,Cookies,Snacks & Munchies,"Roy, Seth and Patla"
3427534518,77308,1,223.27,223.27,Onions,Fruits & Vegetables,Ratta-Sagar
9997994965,461804,2,310.69,621.38,Sugar,Grocery & Staples,"Ghose, Ben and Divan"
5015358514,891833,1,493.19,493.19,Curd,Dairy & Breakfast,Mani PLC
5769065545,376447,3,724.84,2174.52,Butter,Dairy & Breakfast,Gara and Sons
4062815570,492958,1,84.2,84.2,Lotion,Personal Care,Acharya PLC
39405769,880510,2,951.43,1902.86,Bread,Dairy & Breakfast,Roy-Char
9553518696,336847,3,936.98,2810.94,Toilet Cleaner,Household Care,"Dayal, Mammen and More"
8023712979,328457,2,858.57,1717.14,Mango Drink,Cold Drinks & Juices,Hayre-Shere
1111747100,677169,1,261.03,261.03,Cough Syrup,Pharmacy,Char-Divan
3598180305,492958,1,84.2,84.2,Lotion,Personal Care,Acharya PLC
8171660349,118820,3,12.32,36.96,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble"
3644704128,186168,1,878.8,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia"
1254907139,183929,1,738.74,738.74,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana"
9810593187,942001,3,671.55,2014.65,Cat Food,Pet Care,Acharya Ltd
3205629870,552883,1,888.16,888.16,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall"
8608459871,39154,3,946.86,2840.58,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa"
2730458449,425341,1,486.28,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni"
2807397566,669378,2,212.14,424.28,Potatoes,Fruits & Vegetables,Chadha and Sons
7217535512,954722,3,616.45,1849.35,Ice Cream,Instant & Frozen Food,Mohan-Virk
3321951407,901144,2,340.36,680.72,Sugar,Grocery & Staples,Deo-Kamdar
7189146676,18035,2,968.94,1937.88,Dish Soap,Household Care,Ramesh Inc
5601251774,602241,2,976.55,1953.1,Nuts,Snacks & Munchies,Bahl-Pau
8884350133,851978,1,715.72,715.72,Vitamins,Pharmacy,Parsa-Bala
8168306307,557908,2,942.37,1884.74,Vitamins,Pharmacy,Sundaram Inc
7689275881,564692,1,215.65,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal"
6593510732,741341,1,923.84,923.84,Eggs,Dairy & Breakfast,Prasad LLC
3066405445,883013,3,989.88,2969.64,Eggs,Dairy & Breakfast,Chahal Group
5319633841,137909,2,864.3,1728.6,Cough Syrup,Pharmacy,Dalal PLC
1113665104,82484,3,914.88,2744.64,Baby Food,Baby Care,Mallick PLC
8436983782,376447,3,724.84,2174.52,Butter,Dairy & Breakfast,Gara and Sons
1958942711,669378,2,212.14,424.28,Potatoes,Fruits & Vegetables,Chadha and Sons
6485627928,257719,2,281.73,563.46,Eggs,Dairy & Breakfast,Chaudhuri PLC
8147959428,712307,2,264.89,529.78,Orange Juice,Cold Drinks & Juices,Chana LLC
3697060283,949818,2,483.05,966.1,Biscuits,Snacks & Munchies,Yohannan Inc
2039437258,992178,2,632.43,1264.86,Pain Reliever,Pharmacy,Basu and Sons
7655293952,337168,1,545.49,545.49,Eggs,Dairy & Breakfast,Dasgupta PLC
39791095,700048,3,141.28,423.84,Dish Soap,Household Care,Khalsa-Bhavsar
8071046067,26060,2,342.94,685.88,Vitamins,Pharmacy,Shah and Sons
2656326203,613942,1,545,545,Pet Treats,Pet Care,"Dyal, Saraf and Goel"
2366866840,52729,1,316.02,316.02,Cat Food,Pet Care,Saini LLC
8227348656,487931,1,709.08,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath"
3917024194,927651,1,426.72,426.72,Baby Wipes,Baby Care,Narula Group
3101265,300159,1,44.35,44.35,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry"
9907835880,432617,3,863.18,2589.54,Baby Wipes,Baby Care,Dora-Pillai
3396210655,700048,3,141.28,423.84,Dish Soap,Household Care,Khalsa-Bhavsar
3000018472,70969,2,631.7,1263.4,Carrots,Fruits & Vegetables,Mohan Group
7166339556,667163,1,441.2,441.2,Orange Juice,Cold Drinks & Juices,Palla LLC
2194351161,561860,3,874.78,2624.34,Orange Juice,Cold Drinks & Juices,Gupta Ltd
3224986973,876139,3,415.75,1247.25,Pulses,Grocery & Staples,Cherian-Dara
6882280967,305754,2,979.99,1959.98,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde
8556188247,721521,3,417.39,1252.17,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria"
5236345617,613942,1,545,545,Pet Treats,Pet Care,"Dyal, Saraf and Goel"
5153146875,677169,1,261.03,261.03,Cough Syrup,Pharmacy,Char-Divan
2011151353,525531,3,831.1,2493.3,Dog Food,Pet Care,Sandal PLC
9880145668,433521,3,321.33,963.99,Diapers,Baby Care,Mahal Group
2724264210,990993,3,263.7,791.1,Chocolates,Snacks & Munchies,Guha-Subramaniam
871734663,4452,1,169.88,169.88,Baby Wipes,Baby Care,Morar-Mistry
3883638432,89084,1,598.83,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer"
1282422181,478531,1,825.46,825.46,Carrots,Fruits & Vegetables,Uppal Group
4500802008,228286,3,179.08,537.24,Cola,Cold Drinks & Juices,Bhattacharyya PLC
8209715885,807452,2,144.19,288.38,Pulses,Grocery & Staples,Naik Ltd
9391482926,490602,3,549.47,1648.41,Sugar,Grocery & Staples,Raghavan Inc
7217765772,672059,1,672.73,672.73,Toothpaste,Personal Care,Kaur-Gola
7848556658,36412,3,397.68,1193.04,Dish Soap,Household Care,Muni-Shankar
9000851345,623234,3,329.79,989.37,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra
3019634875,118820,1,12.32,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble"
7013612817,237083,2,577.13,1154.26,Cough Syrup,Pharmacy,Hayer-Banerjee
59461109,991434,3,237.62,712.86,Cookies,Snacks & Munchies,Mital-Oza
740245864,901144,2,340.36,680.72,Sugar,Grocery & Staples,Deo-Kamdar
8432648823,26060,2,342.94,685.88,Vitamins,Pharmacy,Shah and Sons
5863164527,433521,1,321.33,321.33,Diapers,Baby Care,Mahal Group
8615999186,6405,2,236.51,473.02,Baby Food,Baby Care,Kashyap-Reddy
1743268828,9436,1,88.43,88.43,Toothpaste,Personal Care,Naidu PLC
5475369740,133542,2,68.49,136.98,Detergent,Household Care,Edwin-Lall
6520584496,820973,3,114.52,343.56,Baby Wipes,Baby Care,Lall LLC
3854394048,300159,2,44.35,88.7,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry"
4105779656,243235,3,109.03,327.09,Cat Food,Pet Care,Batta Inc
5960266785,760684,3,71.6,214.8,Rice,Grocery & Staples,Kanda-Gupta
7380998329,621677,3,317.8,953.4,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital
460625201,131748,1,81.35,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar"
5442705208,739534,2,994.56,1989.12,Toilet Cleaner,Household Care,"Gera, Narang and Karpe"
643302284,726958,3,887.48,2662.44,Cat Food,Pet Care,Doctor-Patla
6141016209,451812,2,530.85,1061.7,Pain Reliever,Pharmacy,"Batra, Sant and Mandal"
4058658914,937542,3,97.04,291.12,Wheat Flour,Grocery & Staples,Khurana and Sons
4731454539,140154,3,171.2,513.6,Shampoo,Personal Care,Malhotra LLC
148408710,448752,2,160.07,320.14,Toilet Cleaner,Household Care,Batta-Doctor
3263142674,969851,1,340.66,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi"
9591201821,146840,3,786.85,2360.55,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya"
2227944524,914071,1,296.94,296.94,Chips,Snacks & Munchies,Datta Ltd
2307375554,328457,1,858.57,858.57,Mango Drink,Cold Drinks & Juices,Hayre-Shere
8521887524,131937,3,287.81,863.43,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly"
3298709387,604184,1,397.55,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary"
8608686211,336847,3,936.98,2810.94,Toilet Cleaner,Household Care,"Dayal, Mammen and More"
5125482761,118820,3,12.32,36.96,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble"
7388146343,721521,2,417.39,834.78,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria"
7064723322,257719,3,281.73,845.19,Eggs,Dairy & Breakfast,Chaudhuri PLC
1766291529,799459,3,852.02,2556.06,Vitamins,Pharmacy,"Garg, Kari and Kapur"
8183491568,684939,1,727.95,727.95,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan"
6419111681,784673,1,491.39,491.39,Dog Food,Pet Care,Ramanathan Group
9193945481,991434,3,237.62,712.86,Cookies,Snacks & Munchies,Mital-Oza
3937750618,41853,3,910.44,2731.32,Curd,Dairy & Breakfast,Handa PLC
2056682923,654297,1,13.25,13.25,Potatoes,Fruits & Vegetables,Chandran-Dass
7229998672,970529,3,827.44,2482.32,Diapers,Baby Care,"Kurian, Patla and Sanghvi"
7028582657,487931,1,709.08,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath"
1732091066,851978,1,715.72,715.72,Vitamins,Pharmacy,Parsa-Bala
9389363975,679865,2,347.91,695.82,Wheat Flour,Grocery & Staples,Memon-Barad
9477050930,187399,1,53.49,53.49,Frozen Pizza,Instant & Frozen Food,Chauhan Inc
6808771388,264803,3,995.98,2987.94,Vitamins,Pharmacy,Gole-Doshi
7616458551,67197,1,552.2,552.2,Butter,Dairy & Breakfast,Shetty-Bora
2784959025,962054,3,16.86,50.58,Orange Juice,Cold Drinks & Juices,Toor-Nagar
2716611235,9436,1,88.43,88.43,Toothpaste,Personal Care,Naidu PLC
3797871396,140154,1,171.2,171.2,Shampoo,Personal Care,Malhotra LLC
5895445193,897083,2,972.69,1945.38,Detergent,Household Care,Dutta-Halder
5281640953,611575,3,482.06,1446.18,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer"
9006387145,968887,3,40.7,122.1,Dish Soap,Household Care,Keer-Gill
2015702046,219598,3,367.08,1101.24,Shampoo,Personal Care,Arora-Magar
9260334793,992178,3,632.43,1897.29,Pain Reliever,Pharmacy,Basu and Sons
5912752928,833557,1,422.87,422.87,Cereal,Dairy & Breakfast,"Gole, Chand and Dada"
7691723645,455755,2,44.09,88.18,Detergent,Household Care,Mangal-Sathe
9166904790,194682,3,912.29,2736.87,Iced Tea,Cold Drinks & Juices,Sastry-Issac
1668797251,133542,2,68.49,136.98,Detergent,Household Care,Edwin-Lall
3350348511,726958,2,887.48,1774.96,Cat Food,Pet Care,Doctor-Patla
2475154947,317242,3,198.15,594.45,Pulses,Grocery & Staples,Rastogi Group
1348544692,587420,3,357.42,1072.26,Cookies,Snacks & Munchies,Raj and Sons
6770208707,228286,1,179.08,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC
9500356395,284460,1,505.95,505.95,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare"
6280233997,118820,2,12.32,24.64,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble"
935645101,677169,1,261.03,261.03,Cough Syrup,Pharmacy,Char-Divan
3492077995,863930,3,242.57,727.71,Shampoo,Personal Care,"Sathe, Agarwal and Dhar"
6971044672,120532,2,697.53,1395.06,Wheat Flour,Grocery & Staples,Nazareth Ltd
9417710958,70969,1,631.7,631.7,Carrots,Fruits & Vegetables,Mohan Group
114851727,11422,1,127.16,127.16,Potatoes,Fruits & Vegetables,Ramaswamy-Tata
7521503340,642612,2,517.03,1034.06,Pet Treats,Pet Care,Pillay-Ahuja
7709878408,555121,1,354.91,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora"
7941755463,851978,1,715.72,715.72,Vitamins,Pharmacy,Parsa-Bala
4540271027,257719,1,281.73,281.73,Eggs,Dairy & Breakfast,Chaudhuri PLC
8022168472,67197,1,552.2,552.2,Butter,Dairy & Breakfast,Shetty-Bora
3808358945,257719,2,281.73,563.46,Eggs,Dairy & Breakfast,Chaudhuri PLC
5112444865,747801,3,277.76,833.28,Toilet Cleaner,Household Care,Saha-Vora
9965551056,123983,2,785.67,1571.34,Cough Syrup,Pharmacy,Kurian-Chhabra
7695708103,487065,3,374.68,1124.04,Chips,Snacks & Munchies,Kadakia-Yadav
7022728237,455083,1,959.01,959.01,Butter,Dairy & Breakfast,Dutta Inc
2062715135,661577,2,720.95,1441.9,Cat Food,Pet Care,Majumdar PLC
3287815959,34186,1,925.65,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar
9015471552,679865,2,347.91,695.82,Wheat Flour,Grocery & Staples,Memon-Barad
1595123446,137909,2,864.3,1728.6,Cough Syrup,Pharmacy,Dalal PLC
4888577440,697683,2,123.74,247.48,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena"
9039053330,94225,3,77.11,231.33,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar"
